listing_id,seller_id,product_name,category,listed_price,competitor_price
LST-0004914,MNT-0402,Trendy Cap,Sports,902.11,858.01
LST-0004915,MNT-0402,Premium Gym Bag,Sports,1533.59,1582.97
LST-0004916,MNT-0402,Trendy Yoga Mat,Sports,1863.71,2034.89
LST-0004917,MNT-0402,Handcrafted Track Pants,Sports,720.96,704.66
LST-0004918,MNT-0402,Signature Gym Bag,Sports,797.39,911.79
LST-0004919,MNT-0402,Classic Jersey,Sports,1910.64,1783.97
LST-0004920,MNT-0402,Classic Track Pants,Sports,777.84,769.09
LST-0004921,MNT-0402,Everyday Gym Bag,Sports,445.23,462.67
LST-0004922,MNT-0402,Handcrafted Cap,Sports,981.94,983.44
LST-0004923,MNT-0402,Everyday Track Pants,Sports,759.24,789.54
LST-0004924,MNT-0402,Signature Track Pants,Sports,754.38,700.28
LST-0004925,MNT-0402,Sport Yoga Mat,Sports,1795.93,1932.41
LST-0004926,MNT-0402,Designer Cap,Sports,778.8,776.92
LST-0004927,MNT-0402,Trendy Cap,Sports,1424.37,1535.65
LST-0004928,MNT-0402,Premium Cap,Sports,1590.89,1359.23
LST-0004929,MNT-0402,Casual Jersey,Sports,796.38,845.14
LST-0004930,MNT-0402,Designer Jersey,Sports,1922.4,1836.52
LST-0004931,MNT-0402,Festive Cap,Sports,1472.3,1388.54
LST-0004932,MNT-0402,Sport Gym Bag,Sports,581.77,536.4
LST-0004933,MNT-0402,Casual Gym Bag,Sports,1596.22,1419.1
LST-0004934,MNT-0402,Everyday Track Pants,Sports,1810.43,1915.41
LST-0004935,MNT-0402,Everyday Yoga Mat,Sports,1924.89,1891.25
LST-0004936,MNT-0402,Everyday Yoga Mat,Sports,1252.05,1276.39
LST-0004937,MNT-0402,Classic Track Pants,Sports,460.85,394.98
LST-0004938,MNT-0402,Festive Yoga Mat,Sports,1412.63,1500.32
LST-0004939,MNT-0402,Premium Cap,Sports,672.76,672.88
LST-0004940,MNT-0403,Handcrafted Handbag,Accessories,253.38,217.06
LST-0004941,MNT-0403,Sport Sunglasses,Accessories,590.97,602.45
LST-0004942,MNT-0403,Classic Belt,Accessories,232.42,238.91
LST-0004943,MNT-0403,Signature Handbag,Accessories,480.99,449.14
LST-0004944,MNT-0403,Handcrafted Wallet,Accessories,686.47,768.23
LST-0004945,MNT-0403,Sport Scarf,Accessories,436.87,456.84
LST-0004946,MNT-0403,Designer Handbag,Accessories,259.04,261.05
LST-0004947,MNT-0404,Designer Lehenga,Ethnic Wear,1480.42,1648.54
LST-0004948,MNT-0404,Classic Lehenga,Ethnic Wear,1444.66,1300.92
LST-0004949,MNT-0404,Sport Lehenga,Ethnic Wear,2387.14,2508.64
LST-0004950,MNT-0404,Sport Sherwani,Ethnic Wear,1038.93,1079.23
LST-0004951,MNT-0404,Everyday Lehenga,Ethnic Wear,2123.97,2442.57
LST-0004952,MNT-0404,Casual Sherwani,Ethnic Wear,2181.73,2061.49
LST-0004953,MNT-0404,Festive Lehenga,Ethnic Wear,1703.57,1809.51
LST-0004954,MNT-0404,Premium Kurta Set,Ethnic Wear,993.5,1073.26
LST-0004955,MNT-0404,Festive Kurta Set,Ethnic Wear,1012.42,1090.91
LST-0004956,MNT-0404,Premium Anarkali,Ethnic Wear,1001.41,968.9
LST-0004957,MNT-0404,Festive Anarkali,Ethnic Wear,1286.2,1411.71
LST-0004958,MNT-0404,Classic Anarkali,Ethnic Wear,854.7,905.76
LST-0004959,MNT-0404,Festive Kurta Set,Ethnic Wear,1153.2,1326.18
LST-0004960,MNT-0404,Everyday Anarkali,Ethnic Wear,1200.26,1246.4
LST-0004961,MNT-0404,Signature Saree,Ethnic Wear,2020.84,2129.52
LST-0004962,MNT-0404,Casual Sherwani,Ethnic Wear,1010.21,997.71
LST-0004963,MNT-0404,Trendy Anarkali,Ethnic Wear,2157.63,2176.34
LST-0004964,MNT-0404,Signature Sherwani,Ethnic Wear,2010.24,2294.73
LST-0004965,MNT-0404,Signature Anarkali,Ethnic Wear,2050.4,1977.17
LST-0004966,MNT-0404,Casual Lehenga,Ethnic Wear,2436.35,2322.57
LST-0004967,MNT-0404,Designer Anarkali,Ethnic Wear,2158.11,2198.12
LST-0004968,MNT-0404,Classic Anarkali,Ethnic Wear,1186.09,1262.0
LST-0004969,MNT-0405,Festive Jersey,Sports,1960.95,1890.54
LST-0004970,MNT-0405,Handcrafted Jersey,Sports,1733.5,1643.95
LST-0004971,MNT-0405,Handcrafted Track Pants,Sports,618.65,697.93
LST-0004972,MNT-0405,Everyday Cap,Sports,1974.06,1933.83
LST-0004973,MNT-0405,Handcrafted Gym Bag,Sports,1789.53,1937.84
LST-0004974,MNT-0405,Festive Gym Bag,Sports,716.44,714.27
LST-0004975,MNT-0405,Trendy Yoga Mat,Sports,605.21,673.43
LST-0004976,MNT-0405,Everyday Cap,Sports,794.85,725.53
LST-0004977,MNT-0405,Festive Yoga Mat,Sports,1391.01,1599.66
LST-0004978,MNT-0405,Trendy Yoga Mat,Sports,1978.4,1681.64
LST-0004979,MNT-0405,Trendy Cap,Sports,907.54,990.56
LST-0004980,MNT-0405,Casual Track Pants,Sports,1290.01,1462.9
LST-0004981,MNT-0405,Signature Gym Bag,Sports,1705.45,1449.63
LST-0004982,MNT-0405,Handcrafted Track Pants,Sports,1110.26,1172.71
LST-0004983,MNT-0405,Casual Yoga Mat,Sports,1816.41,1865.8
LST-0004984,MNT-0406,Everyday Handbag,Accessories,474.96,445.76
LST-0004985,MNT-0406,Designer Sunglasses,Accessories,295.51,311.28
LST-0004986,MNT-0406,Designer Handbag,Accessories,699.58,761.07
LST-0004987,MNT-0406,Signature Wallet,Accessories,371.98,377.08
LST-0004988,MNT-0406,Sport Scarf,Accessories,741.12,751.18
LST-0004989,MNT-0406,Casual Handbag,Accessories,714.18,685.77
LST-0004990,MNT-0406,Everyday Wallet,Accessories,590.34,562.22
LST-0004991,MNT-0406,Casual Belt,Accessories,305.5,335.05
LST-0004992,MNT-0406,Signature Scarf,Accessories,308.77,296.48
LST-0004993,MNT-0406,Everyday Handbag,Accessories,273.34,299.77
LST-0004994,MNT-0406,Signature Belt,Accessories,499.08,485.92
LST-0004995,MNT-0406,Signature Belt,Accessories,343.95,349.58
LST-0004996,MNT-0406,Casual Handbag,Accessories,796.87,856.83
LST-0004997,MNT-0406,Handcrafted Wallet,Accessories,465.72,445.14
LST-0004998,MNT-0406,Trendy Wallet,Accessories,478.73,550.54
LST-0004999,MNT-0406,Festive Wallet,Accessories,675.31,644.52
LST-0005000,MNT-0407,Classic Kurta Set,Ethnic Wear,1618.06,1783.88
LST-0005001,MNT-0407,Handcrafted Anarkali,Ethnic Wear,823.77,700.2
LST-0005002,MNT-0407,Designer Lehenga,Ethnic Wear,2369.24,2415.23
LST-0005003,MNT-0407,Signature Kurta Set,Ethnic Wear,1462.2,1468.91
LST-0005004,MNT-0407,Handcrafted Saree,Ethnic Wear,840.85,757.77
LST-0005005,MNT-0407,Sport Saree,Ethnic Wear,2370.72,2394.81
LST-0005006,MNT-0407,Festive Anarkali,Ethnic Wear,2352.82,2080.81
LST-0005007,MNT-0407,Trendy Sherwani,Ethnic Wear,1553.49,1572.09
LST-0005008,MNT-0407,Trendy Lehenga,Ethnic Wear,2262.53,2399.16
LST-0005009,MNT-0408,Classic Scarf,Accessories,709.79,704.38
LST-0005010,MNT-0408,Signature Sunglasses,Accessories,563.87,533.24
LST-0005011,MNT-0408,Signature Belt,Accessories,386.7,356.24
LST-0005012,MNT-0408,Premium Sunglasses,Accessories,264.18,243.49
LST-0005013,MNT-0408,Trendy Handbag,Accessories,467.89,521.4
LST-0005014,MNT-0408,Premium Wallet,Accessories,377.15,414.92
LST-0005015,MNT-0408,Handcrafted Handbag,Accessories,533.55,567.63
LST-0005016,MNT-0408,Festive Scarf,Accessories,278.07,283.5
LST-0005017,MNT-0408,Trendy Sunglasses,Accessories,352.57,362.26
LST-0005018,MNT-0408,Casual Belt,Accessories,361.13,357.04
LST-0005019,MNT-0408,Festive Handbag,Accessories,237.03,250.51
LST-0005020,MNT-0408,Premium Scarf,Accessories,488.41,518.03
LST-0005021,MNT-0408,Sport Wallet,Accessories,579.68,574.43
LST-0005022,MNT-0408,Premium Sunglasses,Accessories,342.46,324.79
LST-0005023,MNT-0408,Casual Scarf,Accessories,631.02,648.42
LST-0005024,MNT-0408,Sport Sunglasses,Accessories,225.87,238.42
LST-0005025,MNT-0408,Signature Sunglasses,Accessories,722.11,670.37
LST-0005026,MNT-0408,Everyday Sunglasses,Accessories,201.87,186.41
LST-0005027,MNT-0408,Classic Handbag,Accessories,643.63,578.85
LST-0005028,MNT-0408,Sport Belt,Accessories,351.26,379.88
LST-0005029,MNT-0408,Sport Handbag,Accessories,618.81,705.54
LST-0005030,MNT-0408,Signature Handbag,Accessories,424.9,438.82
LST-0005031,MNT-0408,Sport Handbag,Accessories,748.84,706.77
LST-0005032,MNT-0408,Sport Sunglasses,Accessories,786.31,833.54
LST-0005033,MNT-0409,Festive Sherwani,Ethnic Wear,1860.04,1874.53
LST-0005034,MNT-0409,Classic Lehenga,Ethnic Wear,1565.35,1627.01
LST-0005035,MNT-0409,Classic Anarkali,Ethnic Wear,2055.49,1884.27
LST-0005036,MNT-0410,Festive Jersey,Sports,1397.8,1471.14
LST-0005037,MNT-0410,Sport Gym Bag,Sports,652.69,747.0
LST-0005038,MNT-0410,Classic Yoga Mat,Sports,411.41,401.03
LST-0005039,MNT-0410,Classic Yoga Mat,Sports,723.74,709.18
LST-0005040,MNT-0410,Everyday Yoga Mat,Sports,618.99,597.73
LST-0005041,MNT-0410,Designer Gym Bag,Sports,1208.89,1390.22
LST-0005042,MNT-0410,Signature Gym Bag,Sports,1027.36,1075.99
LST-0005043,MNT-0410,Designer Cap,Sports,590.11,570.71
LST-0005044,MNT-0411,Everyday Jacket,Western Wear,1541.09,1457.43
LST-0005045,MNT-0411,Designer T-Shirt,Western Wear,643.11,666.82
LST-0005046,MNT-0411,Signature Dress,Western Wear,1771.56,1855.17
LST-0005047,MNT-0411,Everyday Jeans,Western Wear,1447.43,1465.11
LST-0005048,MNT-0411,Designer T-Shirt,Western Wear,915.67,954.16
LST-0005049,MNT-0411,Premium T-Shirt,Western Wear,1123.96,984.95
LST-0005050,MNT-0411,Handcrafted T-Shirt,Western Wear,1433.45,1605.13
LST-0005051,MNT-0411,Everyday Dress,Western Wear,867.69,767.74
LST-0005052,MNT-0411,Trendy Dress,Western Wear,680.69,636.68
LST-0005053,MNT-0411,Casual Skirt,Western Wear,886.37,959.88
LST-0005054,MNT-0411,Designer Dress,Western Wear,1246.78,1331.52
LST-0005055,MNT-0411,Classic T-Shirt,Western Wear,1102.4,968.72
LST-0005056,MNT-0411,Classic Jeans,Western Wear,1182.85,1197.04
LST-0005057,MNT-0411,Designer Jeans,Western Wear,1110.21,1183.59
LST-0005058,MNT-0411,Trendy T-Shirt,Western Wear,1860.01,1754.89
LST-0005059,MNT-0411,Designer Skirt,Western Wear,1984.67,2162.03
LST-0005060,MNT-0411,Premium Jeans,Western Wear,620.73,665.62
LST-0005061,MNT-0411,Handcrafted Dress,Western Wear,1166.74,993.81
LST-0005062,MNT-0411,Sport Jeans,Western Wear,897.64,987.03
LST-0005063,MNT-0411,Signature Skirt,Western Wear,1823.81,1800.71
LST-0005064,MNT-0411,Trendy Jacket,Western Wear,615.44,608.53
LST-0005065,MNT-0411,Designer Dress,Western Wear,1194.7,1158.8
LST-0005066,MNT-0412,Everyday Skirt,Western Wear,754.35,743.96
LST-0005067,MNT-0412,Everyday Skirt,Western Wear,1295.8,1174.41
LST-0005068,MNT-0412,Sport Skirt,Western Wear,874.18,899.89
LST-0005069,MNT-0412,Casual Jeans,Western Wear,1153.58,1220.41
LST-0005070,MNT-0412,Classic Dress,Western Wear,1675.95,1888.08
LST-0005071,MNT-0412,Everyday Dress,Western Wear,906.06,845.83
LST-0005072,MNT-0412,Trendy Jacket,Western Wear,1793.47,1598.73
LST-0005073,MNT-0412,Sport Skirt,Western Wear,1249.85,1177.32
LST-0005074,MNT-0412,Trendy Jeans,Western Wear,1371.68,1270.81
LST-0005075,MNT-0412,Everyday Skirt,Western Wear,770.32,783.95
LST-0005076,MNT-0412,Premium Jeans,Western Wear,715.53,680.49
LST-0005077,MNT-0412,Trendy Jacket,Western Wear,1035.8,1082.43
LST-0005078,MNT-0412,Trendy Skirt,Western Wear,1358.03,1155.06
LST-0005079,MNT-0412,Handcrafted Jacket,Western Wear,1009.29,1013.04
LST-0005080,MNT-0412,Signature Jacket,Western Wear,1287.14,1152.27
LST-0005081,MNT-0412,Signature Dress,Western Wear,1210.4,1141.47
LST-0005082,MNT-0412,Premium Skirt,Western Wear,1193.63,1372.67
LST-0005083,MNT-0412,Everyday Jacket,Western Wear,751.71,731.71
LST-0005084,MNT-0412,Sport Skirt,Western Wear,666.18,701.17
LST-0005085,MNT-0412,Signature Jeans,Western Wear,1769.4,1557.94
LST-0005086,MNT-0412,Everyday Dress,Western Wear,701.26,600.34
LST-0005087,MNT-0412,Sport Jacket,Western Wear,1973.31,2164.59
LST-0005088,MNT-0412,Festive Jeans,Western Wear,1343.62,1193.55
LST-0005089,MNT-0412,Festive Dress,Western Wear,1975.03,2037.71
LST-0005090,MNT-0412,Premium Jeans,Western Wear,741.63,810.24
LST-0005091,MNT-0412,Sport Jacket,Western Wear,1048.34,1120.33
LST-0005092,MNT-0412,Everyday T-Shirt,Western Wear,1927.98,1877.2
LST-0005093,MNT-0412,Designer Dress,Western Wear,1398.78,1349.94
LST-0005094,MNT-0412,Trendy Jacket,Western Wear,973.73,917.8
LST-0005095,MNT-0412,Trendy Dress,Western Wear,912.42,945.18
LST-0005096,MNT-0412,Handcrafted Jacket,Western Wear,1731.33,1739.68
LST-0005097,MNT-0413,Festive Sherwani,Ethnic Wear,1273.33,1149.49
LST-0005098,MNT-0413,Classic Kurta Set,Ethnic Wear,2420.48,2057.41
LST-0005099,MNT-0413,Signature Lehenga,Ethnic Wear,1079.69,1241.64
LST-0005100,MNT-0413,Designer Sherwani,Ethnic Wear,1385.61,1522.65
LST-0005101,MNT-0413,Trendy Lehenga,Ethnic Wear,1083.59,1208.3
LST-0005102,MNT-0414,Festive Scarf,Accessories,588.61,618.82
LST-0005103,MNT-0414,Trendy Sunglasses,Accessories,383.64,360.33
LST-0005104,MNT-0414,Casual Scarf,Accessories,345.38,353.72
LST-0005105,MNT-0414,Signature Sunglasses,Accessories,428.78,437.92
LST-0005106,MNT-0414,Premium Scarf,Accessories,684.36,688.77
LST-0005107,MNT-0414,Handcrafted Scarf,Accessories,659.54,584.57
LST-0005108,MNT-0414,Casual Scarf,Accessories,426.98,487.75
LST-0005109,MNT-0414,Classic Handbag,Accessories,220.94,231.57
LST-0005110,MNT-0414,Classic Wallet,Accessories,751.02,791.27
LST-0005111,MNT-0414,Handcrafted Handbag,Accessories,289.88,333.36
LST-0005112,MNT-0414,Festive Scarf,Accessories,376.14,352.58
LST-0005113,MNT-0415,Festive Sherwani,Ethnic Wear,908.41,923.05
LST-0005114,MNT-0415,Trendy Sherwani,Ethnic Wear,1269.95,1358.42
LST-0005115,MNT-0415,Casual Sherwani,Ethnic Wear,1129.95,1142.06
LST-0005116,MNT-0415,Everyday Sherwani,Ethnic Wear,1825.2,1761.0
LST-0005117,MNT-0415,Classic Sherwani,Ethnic Wear,964.28,930.79
LST-0005118,MNT-0415,Classic Lehenga,Ethnic Wear,1201.08,1333.47
LST-0005119,MNT-0415,Designer Saree,Ethnic Wear,1900.79,1997.89
LST-0005120,MNT-0415,Handcrafted Lehenga,Ethnic Wear,2441.26,2605.9
LST-0005121,MNT-0415,Sport Saree,Ethnic Wear,1862.93,1985.48
LST-0005122,MNT-0415,Festive Kurta Set,Ethnic Wear,1473.32,1694.32
LST-0005123,MNT-0415,Festive Kurta Set,Ethnic Wear,1743.04,1863.12
LST-0005124,MNT-0415,Premium Lehenga,Ethnic Wear,2032.84,1993.02
LST-0005125,MNT-0415,Casual Sherwani,Ethnic Wear,1134.41,1125.36
LST-0005126,MNT-0415,Classic Sherwani,Ethnic Wear,2095.33,2050.95
LST-0005127,MNT-0415,Handcrafted Kurta Set,Ethnic Wear,1297.97,1239.84
LST-0005128,MNT-0415,Classic Anarkali,Ethnic Wear,1246.2,1319.5
LST-0005129,MNT-0415,Casual Saree,Ethnic Wear,1003.76,962.02
LST-0005130,MNT-0415,Sport Lehenga,Ethnic Wear,1708.08,1754.23
LST-0005131,MNT-0415,Handcrafted Kurta Set,Ethnic Wear,2335.04,2370.22
LST-0005132,MNT-0415,Trendy Lehenga,Ethnic Wear,1016.28,947.25
LST-0005133,MNT-0415,Handcrafted Anarkali,Ethnic Wear,1512.49,1492.75
LST-0005134,MNT-0415,Designer Saree,Ethnic Wear,1821.73,2052.41
LST-0005135,MNT-0415,Designer Kurta Set,Ethnic Wear,1612.26,1591.43
LST-0005136,MNT-0415,Signature Kurta Set,Ethnic Wear,819.69,909.47
LST-0005137,MNT-0415,Premium Saree,Ethnic Wear,890.02,1023.52
LST-0005138,MNT-0415,Designer Kurta Set,Ethnic Wear,1299.02,1205.48
LST-0005139,MNT-0415,Handcrafted Saree,Ethnic Wear,1153.32,1034.29
LST-0005140,MNT-0416,Trendy Saree,Ethnic Wear,1552.8,1682.12
LST-0005141,MNT-0416,Premium Kurta Set,Ethnic Wear,2315.2,2560.69
LST-0005142,MNT-0416,Designer Sherwani,Ethnic Wear,1649.99,1765.85
LST-0005143,MNT-0416,Everyday Saree,Ethnic Wear,1901.53,2085.99
LST-0005144,MNT-0416,Casual Lehenga,Ethnic Wear,1172.46,1048.17
LST-0005145,MNT-0416,Casual Kurta Set,Ethnic Wear,2024.8,2067.56
LST-0005146,MNT-0416,Festive Sherwani,Ethnic Wear,944.65,970.34
LST-0005147,MNT-0416,Premium Anarkali,Ethnic Wear,2498.6,2331.9
LST-0005148,MNT-0416,Everyday Sherwani,Ethnic Wear,1832.62,1913.2
LST-0005149,MNT-0416,Trendy Kurta Set,Ethnic Wear,2060.45,1950.34
LST-0005150,MNT-0416,Signature Saree,Ethnic Wear,1581.57,1518.76
LST-0005151,MNT-0417,Signature Sherwani,Ethnic Wear,1516.04,1518.41
LST-0005152,MNT-0417,Designer Kurta Set,Ethnic Wear,2191.75,2310.26
LST-0005153,MNT-0417,Designer Anarkali,Ethnic Wear,989.96,949.37
LST-0005154,MNT-0417,Casual Lehenga,Ethnic Wear,2254.02,2051.21
LST-0005155,MNT-0417,Signature Kurta Set,Ethnic Wear,995.5,916.68
LST-0005156,MNT-0417,Sport Sherwani,Ethnic Wear,2441.52,2457.85
LST-0005157,MNT-0417,Premium Saree,Ethnic Wear,819.02,889.47
LST-0005158,MNT-0417,Premium Kurta Set,Ethnic Wear,1760.49,1812.83
LST-0005159,MNT-0417,Premium Sherwani,Ethnic Wear,1445.32,1271.97
LST-0005160,MNT-0417,Casual Kurta Set,Ethnic Wear,1100.59,1142.66
LST-0005161,MNT-0417,Casual Saree,Ethnic Wear,1141.45,1153.29
LST-0005162,MNT-0417,Premium Lehenga,Ethnic Wear,1238.12,1416.95
LST-0005163,MNT-0417,Signature Kurta Set,Ethnic Wear,1953.78,1793.55
LST-0005164,MNT-0417,Sport Saree,Ethnic Wear,1606.07,1667.18
LST-0005165,MNT-0418,Sport Handbag,Accessories,263.97,271.1
LST-0005166,MNT-0418,Festive Handbag,Accessories,207.83,201.17
LST-0005167,MNT-0418,Sport Handbag,Accessories,301.97,274.84
LST-0005168,MNT-0418,Sport Sunglasses,Accessories,496.38,484.14
LST-0005169,MNT-0418,Classic Handbag,Accessories,719.8,738.88
LST-0005170,MNT-0418,Casual Handbag,Accessories,431.47,474.9
LST-0005171,MNT-0419,Trendy Saree,Ethnic Wear,2486.41,2365.38
LST-0005172,MNT-0419,Handcrafted Anarkali,Ethnic Wear,893.99,770.5
LST-0005173,MNT-0419,Signature Sherwani,Ethnic Wear,2312.55,2398.48
LST-0005174,MNT-0419,Signature Lehenga,Ethnic Wear,854.38,848.22
LST-0005175,MNT-0419,Signature Anarkali,Ethnic Wear,2463.92,2407.46
LST-0005176,MNT-0419,Handcrafted Saree,Ethnic Wear,2216.78,2188.47
LST-0005177,MNT-0419,Classic Lehenga,Ethnic Wear,1209.26,1297.7
LST-0005178,MNT-0419,Festive Anarkali,Ethnic Wear,1232.93,1394.44
LST-0005179,MNT-0419,Everyday Lehenga,Ethnic Wear,800.49,749.34
LST-0005180,MNT-0419,Everyday Anarkali,Ethnic Wear,1431.89,1594.7
LST-0005181,MNT-0419,Premium Anarkali,Ethnic Wear,1390.05,1598.56
LST-0005182,MNT-0419,Handcrafted Sherwani,Ethnic Wear,1613.23,1696.25
LST-0005183,MNT-0419,Festive Anarkali,Ethnic Wear,2488.69,2464.53
LST-0005184,MNT-0419,Signature Saree,Ethnic Wear,993.49,1017.74
LST-0005185,MNT-0419,Designer Lehenga,Ethnic Wear,2387.84,2591.26
LST-0005186,MNT-0420,Signature Jersey,Sports,1665.61,1763.37
LST-0005187,MNT-0420,Casual Gym Bag,Sports,844.18,840.25
LST-0005188,MNT-0420,Classic Jersey,Sports,972.27,1051.41
LST-0005189,MNT-0420,Premium Jersey,Sports,1685.71,1765.98
LST-0005190,MNT-0420,Premium Jersey,Sports,1939.26,2230.15
LST-0005191,MNT-0421,Classic Jeans,Western Wear,1466.98,1499.97
LST-0005192,MNT-0421,Everyday Skirt,Western Wear,1725.29,1586.91
LST-0005193,MNT-0421,Everyday Skirt,Western Wear,691.89,686.6
LST-0005194,MNT-0421,Everyday Jeans,Western Wear,992.1,982.0
LST-0005195,MNT-0421,Festive Jeans,Western Wear,1884.34,1971.64
LST-0005196,MNT-0421,Designer Jacket,Western Wear,651.53,682.89
LST-0005197,MNT-0421,Festive Jeans,Western Wear,1761.0,1620.67
LST-0005198,MNT-0421,Casual T-Shirt,Western Wear,1543.99,1623.46
LST-0005199,MNT-0421,Sport Dress,Western Wear,640.38,637.76
LST-0005200,MNT-0421,Signature Dress,Western Wear,1610.21,1372.57
LST-0005201,MNT-0421,Designer Jeans,Western Wear,1140.37,1121.42
LST-0005202,MNT-0421,Handcrafted Dress,Western Wear,1407.31,1327.47
LST-0005203,MNT-0422,Everyday Anarkali,Ethnic Wear,2278.18,2166.58
LST-0005204,MNT-0422,Everyday Kurta Set,Ethnic Wear,2457.25,2088.66
LST-0005205,MNT-0422,Everyday Lehenga,Ethnic Wear,1805.12,1832.96
LST-0005206,MNT-0422,Handcrafted Lehenga,Ethnic Wear,1298.11,1186.4
LST-0005207,MNT-0422,Festive Sherwani,Ethnic Wear,1147.88,1113.11
LST-0005208,MNT-0422,Everyday Lehenga,Ethnic Wear,1155.76,1232.07
LST-0005209,MNT-0422,Designer Kurta Set,Ethnic Wear,2294.26,2501.82
LST-0005210,MNT-0422,Casual Kurta Set,Ethnic Wear,2325.97,2504.85
LST-0005211,MNT-0422,Designer Kurta Set,Ethnic Wear,2150.36,2321.76
LST-0005212,MNT-0422,Festive Saree,Ethnic Wear,1637.45,1694.88
LST-0005213,MNT-0422,Trendy Kurta Set,Ethnic Wear,1636.99,1789.88
LST-0005214,MNT-0422,Sport Kurta Set,Ethnic Wear,845.98,915.11
LST-0005215,MNT-0423,Festive Sherwani,Ethnic Wear,1909.78,1753.47
LST-0005216,MNT-0423,Signature Sherwani,Ethnic Wear,2140.2,1985.37
LST-0005217,MNT-0423,Festive Lehenga,Ethnic Wear,1591.75,1596.18
LST-0005218,MNT-0423,Designer Kurta Set,Ethnic Wear,1800.94,1856.3
LST-0005219,MNT-0423,Everyday Anarkali,Ethnic Wear,2450.65,2165.39
LST-0005220,MNT-0423,Handcrafted Anarkali,Ethnic Wear,1174.55,1179.02
LST-0005221,MNT-0423,Sport Sherwani,Ethnic Wear,1682.05,1678.05
LST-0005222,MNT-0423,Sport Saree,Ethnic Wear,2194.62,2011.32
LST-0005223,MNT-0423,Trendy Sherwani,Ethnic Wear,1135.47,1284.07
LST-0005224,MNT-0423,Everyday Lehenga,Ethnic Wear,1854.97,1850.42
LST-0005225,MNT-0423,Signature Kurta Set,Ethnic Wear,1674.71,1500.85
LST-0005226,MNT-0423,Premium Lehenga,Ethnic Wear,1575.96,1573.49
LST-0005227,MNT-0424,Designer Sherwani,Ethnic Wear,2172.96,2498.9
LST-0005228,MNT-0424,Casual Sherwani,Ethnic Wear,1913.1,1731.39
LST-0005229,MNT-0424,Festive Sherwani,Ethnic Wear,1291.28,1393.1
LST-0005230,MNT-0424,Designer Sherwani,Ethnic Wear,1338.22,1274.86
LST-0005231,MNT-0424,Premium Sherwani,Ethnic Wear,2015.89,2120.53
LST-0005232,MNT-0424,Handcrafted Anarkali,Ethnic Wear,1156.54,1264.84
LST-0005233,MNT-0424,Trendy Saree,Ethnic Wear,1445.77,1516.96
LST-0005234,MNT-0424,Trendy Kurta Set,Ethnic Wear,2062.29,2190.28
LST-0005235,MNT-0424,Signature Anarkali,Ethnic Wear,1384.94,1330.44
LST-0005236,MNT-0424,Festive Saree,Ethnic Wear,1557.29,1474.72
LST-0005237,MNT-0424,Signature Kurta Set,Ethnic Wear,980.13,1025.17
LST-0005238,MNT-0424,Premium Lehenga,Ethnic Wear,1298.91,1359.07
LST-0005239,MNT-0424,Sport Kurta Set,Ethnic Wear,2295.86,2640.24
LST-0005240,MNT-0424,Casual Kurta Set,Ethnic Wear,1853.37,1779.1
LST-0005241,MNT-0424,Premium Sherwani,Ethnic Wear,2074.4,2141.66
LST-0005242,MNT-0424,Casual Anarkali,Ethnic Wear,2203.08,2499.0
LST-0005243,MNT-0425,Premium Jeans,Western Wear,1077.25,965.87
LST-0005244,MNT-0425,Classic Dress,Western Wear,775.86,804.04
LST-0005245,MNT-0425,Signature Jacket,Western Wear,828.69,871.99
LST-0005246,MNT-0425,Trendy Dress,Western Wear,689.45,717.73
LST-0005247,MNT-0425,Casual Dress,Western Wear,851.41,907.13
LST-0005248,MNT-0425,Classic Dress,Western Wear,1088.29,1124.95
LST-0005249,MNT-0425,Signature Skirt,Western Wear,943.98,1007.38
LST-0005250,MNT-0425,Signature Skirt,Western Wear,1097.23,1084.95
LST-0005251,MNT-0425,Classic T-Shirt,Western Wear,644.01,655.62
LST-0005252,MNT-0425,Handcrafted Jeans,Western Wear,660.19,617.56
LST-0005253,MNT-0425,Signature Jacket,Western Wear,1354.84,1222.73
LST-0005254,MNT-0425,Festive Jacket,Western Wear,1450.04,1561.05
LST-0005255,MNT-0426,Classic Wallet,Accessories,595.05,547.81
LST-0005256,MNT-0426,Signature Wallet,Accessories,470.31,471.11
LST-0005257,MNT-0426,Trendy Handbag,Accessories,708.58,730.59
LST-0005258,MNT-0426,Signature Handbag,Accessories,530.26,574.69
LST-0005259,MNT-0426,Designer Wallet,Accessories,452.32,515.65
LST-0005260,MNT-0426,Handcrafted Wallet,Accessories,363.17,344.71
LST-0005261,MNT-0426,Everyday Sunglasses,Accessories,758.7,719.01
LST-0005262,MNT-0426,Classic Belt,Accessories,431.84,443.87
LST-0005263,MNT-0426,Trendy Sunglasses,Accessories,206.17,175.24
LST-0005264,MNT-0426,Sport Wallet,Accessories,680.46,685.03
LST-0005265,MNT-0426,Trendy Wallet,Accessories,226.2,239.09
LST-0005266,MNT-0426,Everyday Belt,Accessories,591.51,575.44
LST-0005267,MNT-0426,Trendy Wallet,Accessories,766.71,761.09
LST-0005268,MNT-0426,Sport Wallet,Accessories,318.34,346.34
LST-0005269,MNT-0426,Signature Belt,Accessories,620.85,575.39
LST-0005270,MNT-0426,Casual Handbag,Accessories,256.24,247.5
LST-0005271,MNT-0426,Trendy Sunglasses,Accessories,414.13,355.23
LST-0005272,MNT-0426,Festive Wallet,Accessories,220.83,217.76
